Timestamp,Diode 1,Didoe 2,Zero,.
1655850806.551953,+23.706,+22.312,+0.5265,+0.5298
1655850807.136506,+23.702,+22.314,+0.5265,+0.5298
1655850807.657197,+23.695,+22.314,+0.5265,+0.5298
1655850808.1777637,+23.692,+22.315,+0.5265,+0.5298
1655850808.7156463,+23.688,+22.315,+0.5265,+0.5298
1655850809.2418332,+23.681,+22.316,+0.5265,+0.5298
1655850809.82538,+23.674,+22.317,+0.5265,+0.5298
1655850810.4000576,+23.672,+22.318,+0.5266,+0.5298
1655850810.9528832,+23.664,+22.320,+0.5266,+0.5298
1655850811.5951335,+23.660,+22.321,+0.5266,+0.5298
1655850812.1856768,+23.656,+22.321,+0.5266,+0.5298
1655850812.7072668,+23.674,+22.319,+0.5265,+0.5298
1655850813.2315247,+23.795,+22.328,+0.5263,+0.5298
1655850813.7511566,+24.007,+22.333,+0.5257,+0.5298
1655850814.2719266,+24.107,+22.345,+0.5255,+0.5297
1655850814.8104756,+24.297,+22.349,+0.5251,+0.5297
1655850815.3445222,+24.392,+22.356,+0.5248,+0.5297
1655850815.9265046,+24.569,+22.368,+0.5244,+0.5297
1655850816.539268,+24.654,+22.380,+0.5242,+0.5297
1655850817.16662,+24.677,+22.386,+0.5241,+0.5296
1655850817.7522383,+24.646,+22.393,+0.5242,+0.5296
1655850818.2723768,+24.632,+22.396,+0.5242,+0.5296
1655850818.7939487,+24.623,+22.398,+0.5243,+0.5296
1655850819.3144722,+24.602,+22.398,+0.5243,+0.5296
1655850819.8385544,+24.591,+22.399,+0.5243,+0.5296
1655850820.3788888,+24.571,+22.399,+0.5244,+0.5296
1655850820.9736097,+24.562,+22.399,+0.5244,+0.5296
1655850821.634204,+24.540,+22.401,+0.5245,+0.5296
1655850822.2386494,+24.528,+22.402,+0.5245,+0.5296
1655850822.806652,+24.508,+22.402,+0.5245,+0.5296
1655850823.4130301,+24.486,+22.403,+0.5246,+0.5296
1655850823.950985,+24.476,+22.403,+0.5246,+0.5296
1655850824.4698563,+24.465,+22.403,+0.5246,+0.5296
1655850824.9874,+24.445,+22.403,+0.5247,+0.5296
1655850825.5050068,+24.434,+22.406,+0.5247,+0.5296
1655850826.0429795,+24.412,+22.407,+0.5248,+0.5296
1655850826.5709019,+24.401,+22.409,+0.5248,+0.5296
1655850827.1502879,+24.381,+22.408,+0.5248,+0.5296
1655850827.764354,+24.371,+22.407,+0.5249,+0.5296
1655850828.334449,+24.350,+22.408,+0.5249,+0.5296
1655850828.8520026,+24.340,+22.407,+0.5249,+0.5296
1655850829.3715143,+24.331,+22.407,+0.5250,+0.5296
1655850829.9035516,+24.312,+22.405,+0.5250,+0.5296
1655850830.4393477,+24.303,+22.407,+0.5250,+0.5296
1655850830.9777257,+24.284,+22.406,+0.5251,+0.5296
1655850831.5494385,+24.273,+22.407,+0.5251,+0.5296
1655850832.1273718,+24.257,+22.405,+0.5251,+0.5296
1655850832.652403,+24.246,+22.407,+0.5252,+0.5296
1655850833.171257,+24.231,+22.408,+0.5252,+0.5296
1655850833.6938446,+24.224,+22.408,+0.5252,+0.5296
1655850834.2171254,+24.214,+22.408,+0.5253,+0.5296
1655850834.7457566,+24.197,+22.409,+0.5253,+0.5296
1655850835.2915246,+24.189,+22.410,+0.5253,+0.5296
1655850835.8545856,+24.173,+22.410,+0.5253,+0.5296
1655850836.373536,+24.167,+22.409,+0.5254,+0.5296
1655850836.8944929,+24.157,+22.410,+0.5254,+0.5296
1655850837.4177504,+24.142,+22.411,+0.5254,+0.5296
1655850837.9407396,+24.135,+22.408,+0.5254,+0.5296
1655850838.4623413,+24.120,+22.408,+0.5255,+0.5296
1655850839.003349,+24.113,+22.409,+0.5255,+0.5296
1655850839.6431906,+24.098,+22.409,+0.5255,+0.5296
1655850840.197186,+24.092,+22.408,+0.5255,+0.5296
1655850840.7811544,+24.078,+22.409,+0.5256,+0.5296
1655850841.3985515,+24.071,+22.408,+0.5256,+0.5296
1655850841.9218123,+24.059,+22.409,+0.5256,+0.5296
1655850842.440875,+24.050,+22.410,+0.5256,+0.5296
1655850842.957218,+24.039,+22.410,+0.5257,+0.5296
1655850843.481677,+24.030,+22.410,+0.5257,+0.5296
1655850844.0043836,+24.024,+22.407,+0.5257,+0.5296
1655850844.5780087,+24.010,+22.408,+0.5257,+0.5296
1655850845.1425228,+24.006,+22.409,+0.5258,+0.5296
1655850845.708805,+23.993,+22.409,+0.5258,+0.5296
1655850846.2462807,+23.988,+22.410,+0.5258,+0.5296
1655850846.7641022,+23.975,+22.409,+0.5258,+0.5296
1655850847.2826214,+23.969,+22.409,+0.5258,+0.5296
1655850847.804203,+23.964,+22.410,+0.5258,+0.5296
1655850848.3255365,+23.954,+22.409,+0.5259,+0.5296
1655850848.8736176,+23.947,+22.411,+0.5259,+0.5296
1655850849.4783294,+23.937,+22.410,+0.5259,+0.5296
1655850850.070981,+23.932,+22.411,+0.5259,+0.5296
1655850850.5879726,+23.922,+22.410,+0.5260,+0.5296
1655850851.1120217,+23.917,+22.410,+0.5260,+0.5296
1655850851.6343577,+23.907,+22.410,+0.5260,+0.5296
1655850852.1572988,+23.902,+22.410,+0.5260,+0.5296
1655850852.7021782,+23.896,+22.409,+0.5260,+0.5296
1655850853.241594,+23.886,+22.409,+0.5260,+0.5296
1655850853.8587883,+23.879,+22.409,+0.5261,+0.5296
1655850854.4243507,+23.872,+22.407,+0.5261,+0.5296
1655850855.0203009,+23.865,+22.407,+0.5261,+0.5296
1655850855.6024036,+23.860,+22.409,+0.5261,+0.5296
1655850856.155347,+23.851,+22.407,+0.5261,+0.5296
1655850856.6867194,+23.846,+22.407,+0.5261,+0.5296
1655850857.2094274,+23.843,+22.406,+0.5262,+0.5296
1655850857.7290504,+23.835,+22.404,+0.5262,+0.5296
1655850858.2947488,+23.829,+22.404,+0.5262,+0.5296
1655850858.8320434,+23.823,+22.404,+0.5262,+0.5296
1655850859.448356,+23.818,+22.404,+0.5262,+0.5296
1655850860.0774145,+23.809,+22.404,+0.5262,+0.5296
1655850860.6468537,+23.803,+22.403,+0.5262,+0.5296
1655850861.2352054,+23.799,+22.404,+0.5262,+0.5296
1655850861.8504467,+23.793,+22.404,+0.5263,+0.5296
1655850862.4309936,+23.788,+22.404,+0.5263,+0.5296
1655850862.999306,+23.782,+22.402,+0.5263,+0.5296
1655850863.518185,+23.778,+22.402,+0.5263,+0.5296
1655850864.0380368,+23.771,+22.401,+0.5263,+0.5296
1655850864.557812,+23.768,+22.402,+0.5263,+0.5296
1655850865.111483,+23.763,+22.402,+0.5263,+0.5296
1655850865.634779,+23.758,+22.402,+0.5263,+0.5296
1655850866.2754874,+23.752,+22.401,+0.5264,+0.5296
1655850866.8490715,+23.749,+22.400,+0.5264,+0.5296
1655850867.3960583,+23.742,+22.399,+0.5264,+0.5296
1655850867.9506037,+23.740,+22.400,+0.5264,+0.5296
1655850868.4682717,+23.736,+22.399,+0.5264,+0.5296
1655850868.9910364,+23.730,+22.400,+0.5264,+0.5296
1655850869.511866,+23.728,+22.400,+0.5264,+0.5296
1655850870.0729392,+23.721,+22.399,+0.5264,+0.5296
1655850870.6258593,+23.718,+22.399,+0.5264,+0.5296
1655850871.2033155,+23.706,+22.397,+0.5265,+0.5296
1655850871.832769,+23.701,+22.394,+0.5265,+0.5296
1655850872.4494565,+23.699,+22.394,+0.5265,+0.5296
1655850873.0460732,+23.694,+22.397,+0.5265,+0.5296
1655850873.6071854,+23.695,+22.390,+0.5265,+0.5296
1655850874.2019129,+23.641,+22.386,+0.5266,+0.5296
1655850874.7540946,+23.717,+22.411,+0.5264,+0.5296
1655850875.2758029,+23.676,+22.411,+0.5265,+0.5296
1655850875.796325,+23.677,+22.442,+0.5265,+0.5295
1655850876.340948,+23.692,+22.431,+0.5265,+0.5295
1655850876.8766935,+23.677,+22.434,+0.5265,+0.5295
1655850877.4466026,+23.678,+22.440,+0.5265,+0.5295
1655850877.9999902,+23.673,+22.446,+0.5265,+0.5295
1655850878.5330253,+23.692,+22.423,+0.5265,+0.5296
1655850879.0582025,+23.664,+22.429,+0.5266,+0.5295
1655850879.5812035,+23.670,+22.451,+0.5266,+0.5295
1655850880.132471,+23.665,+22.421,+0.5266,+0.5296
1655850880.7066624,+23.659,+22.425,+0.5266,+0.5295
1655850881.2709615,+23.657,+22.457,+0.5266,+0.5295
1655850881.8649137,+23.664,+22.457,+0.5266,+0.5295
1655850882.4543338,+23.649,+22.453,+0.5266,+0.5295
1655850883.0734572,+23.650,+22.448,+0.5266,+0.5295
1655850883.6342382,+23.648,+22.444,+0.5266,+0.5295
1655850884.1537223,+23.647,+22.448,+0.5266,+0.5295
1655850884.685635,+23.643,+22.444,+0.5266,+0.5295
1655850885.2094445,+23.642,+22.438,+0.5266,+0.5295
1655850885.7298453,+23.644,+22.445,+0.5266,+0.5295
1655850886.2530718,+23.646,+22.464,+0.5266,+0.5295
1655850886.8292723,+23.642,+22.461,+0.5266,+0.5295
1655850887.4067879,+23.643,+22.463,+0.5266,+0.5295
1655850888.0395892,+23.641,+22.465,+0.5266,+0.5295
1655850888.685123,+23.652,+22.470,+0.5266,+0.5294
1655850889.3647573,+23.640,+22.475,+0.5266,+0.5294
1655850889.9595323,+23.627,+22.457,+0.5267,+0.5295
1655850890.569857,+23.649,+22.439,+0.5266,+0.5295
1655850891.0929742,+23.629,+22.501,+0.5267,+0.5294
1655850891.6235526,+23.643,+22.515,+0.5266,+0.5294
1655850892.1512356,+23.643,+22.495,+0.5266,+0.5294
1655850892.6714284,+23.637,+22.488,+0.5266,+0.5294
1655850893.1944916,+23.631,+22.509,+0.5266,+0.5293
1655850893.7212803,+23.662,+22.457,+0.5266,+0.5295
1655850894.2517667,+23.654,+22.500,+0.5266,+0.5296
1655850894.8191702,+23.635,+22.528,+0.5266,+0.5293
1655850895.3410099,+23.666,+22.508,+0.5266,+0.5293
1655850895.8625886,+23.650,+22.546,+0.5266,+0.5293
1655850896.389195,+23.624,+22.526,+0.5267,+0.5293
1655850896.9426033,+23.657,+22.532,+0.5266,+0.5293
1655850897.50031,+23.648,+22.542,+0.5266,+0.5293
1655850898.0605307,+23.648,+22.557,+0.5266,+0.5292
1655850898.6800125,+23.587,+22.540,+0.5268,+0.5293
1655850899.2612598,+23.644,+22.551,+0.5266,+0.5292
1655850899.8307462,+23.669,+22.566,+0.5266,+0.5292
1655850900.3509967,+23.630,+22.543,+0.5267,+0.5293
1655850900.873386,+23.645,+22.541,+0.5266,+0.5293
1655850901.3923647,+23.650,+22.544,+0.5266,+0.5292
1655850901.9354184,+23.649,+22.546,+0.5266,+0.5293
1655850902.5022662,+23.652,+22.548,+0.5266,+0.5293
1655850903.062022,+23.650,+22.547,+0.5266,+0.5293
1655850903.656084,+23.652,+22.549,+0.5266,+0.5292
1655850904.2716873,+23.649,+22.546,+0.5266,+0.5293
1655850904.7954028,+23.655,+22.546,+0.5266,+0.5293
1655850905.318798,+23.655,+22.544,+0.5266,+0.5293
1655850905.8406634,+23.651,+22.539,+0.5266,+0.5293
1655850906.3642294,+23.651,+22.539,+0.5266,+0.5293
1655850906.922861,+23.659,+22.538,+0.5266,+0.5293
1655850907.5417438,+23.657,+22.534,+0.5266,+0.5293
1655850908.115073,+23.658,+22.535,+0.5266,+0.5293
1655850908.7307787,+23.656,+22.528,+0.5266,+0.5293
1655850909.3158822,+23.657,+22.532,+0.5266,+0.5293
1655850909.8365967,+23.663,+22.532,+0.5266,+0.5293
1655850910.3617687,+23.659,+22.530,+0.5266,+0.5293
1655850910.8832567,+23.662,+22.526,+0.5266,+0.5293
1655850911.4149103,+23.660,+22.529,+0.5266,+0.5293
1655850911.9506612,+23.663,+22.529,+0.5266,+0.5293
1655850912.5554032,+23.670,+22.530,+0.5266,+0.5293
1655850913.142774,+23.665,+22.524,+0.5266,+0.5293
1655850913.6940193,+23.665,+22.525,+0.5266,+0.5293
1655850914.2143285,+23.665,+22.521,+0.5266,+0.5293
1655850914.7343414,+23.665,+22.522,+0.5266,+0.5293
1655850915.260094,+23.667,+22.521,+0.5266,+0.5293
1655850915.7904558,+23.666,+22.519,+0.5266,+0.5293
1655850916.3459964,+23.667,+22.520,+0.5266,+0.5293
1655850916.9193714,+23.669,+22.518,+0.5266,+0.5293
1655850917.5652075,+23.669,+22.522,+0.5266,+0.5293
1655850918.196942,+23.671,+22.522,+0.5266,+0.5293
1655850918.7609513,+23.674,+22.522,+0.5265,+0.5293
1655850919.3290074,+23.675,+22.521,+0.5265,+0.5293
1655850919.850327,+23.674,+22.524,+0.5265,+0.5293
1655850920.37518,+23.676,+22.525,+0.5265,+0.5293
1655850920.8968418,+23.676,+22.524,+0.5265,+0.5293
1655850921.4186232,+23.677,+22.526,+0.5265,+0.5293
1655850921.9565904,+23.678,+22.528,+0.5265,+0.5293
1655850922.4873576,+23.680,+22.530,+0.5265,+0.5293
1655850923.0276942,+23.679,+22.530,+0.5265,+0.5293
1655850923.6727219,+23.682,+22.532,+0.5265,+0.5293
1655850924.2526982,+23.681,+22.534,+0.5265,+0.5293
1655850924.7843065,+23.682,+22.535,+0.5265,+0.5293
1655850925.3041756,+23.685,+22.536,+0.5265,+0.5293
1655850925.8278825,+23.685,+22.537,+0.5265,+0.5293
1655850926.3479238,+23.686,+22.538,+0.5265,+0.5293
1655850926.897172,+23.686,+22.537,+0.5265,+0.5293
1655850927.431131,+23.686,+22.531,+0.5268,+0.5293
1655850927.9909515,+23.362,+22.490,+0.5273,+0.5294
1655850928.5214725,+23.075,+21.893,+0.5280,+0.5308
1655850929.0432286,+22.634,+21.546,+0.5290,+0.5317
1655850929.5605478,+22.470,+21.138,+0.5294,+0.5336
1655850930.0779371,+22.053,+20.306,+0.5304,+0.5346
1655850930.6028376,+21.833,+19.836,+0.5310,+0.5358
1655850931.142369,+21.538,+18.910,+0.5323,+0.5380
1655850931.7195828,+21.029,+18.425,+0.5329,+0.5405
1655850932.3992527,+20.492,+17.393,+0.5342,+0.5416
1655850932.9759288,+20.210,+16.349,+0.5349,+0.5441
1655850933.4952483,+19.592,+15.806,+0.5363,+0.5454
1655850934.0158837,+19.268,+15.266,+0.5371,+0.5467
1655850934.546365,+18.922,+14.161,+0.5388,+0.5494
1655850935.1023068,+18.228,+13.595,+0.5396,+0.5507
1655850935.637329,+17.838,+12.391,+0.5417,+0.5536
1655850936.2401505,+16.953,+11.754,+0.5427,+0.5552
1655850936.8518782,+15.912,+10.488,+0.5452,+0.5582
1655850937.4513366,+15.392,+08.949,+0.5464,+0.5619
1655850937.9759583,+14.146,+08.211,+0.5494,+0.5636
1655850938.5004056,+13.580,+07.017,+0.5508,+0.5665
1655850939.0219376,+12.964,+05.761,+0.5523,+0.5695
1655850939.5437248,+11.785,+05.103,+0.5551,+0.5711
1655850940.1104448,+11.200,+03.838,+0.5565,+0.5741
1655850940.6468713,+10.142,+03.276,+0.5590,+0.5754
1655850941.1686513,+09.656,+02.746,+0.5602,+0.5779
1655850941.773358,+08.641,+01.784,+0.5626,+0.5790
1655850942.304109,+08.131,+01.364,+0.5638,+0.5800
1655850942.8892653,+07.113,+00.616,+0.5663,+0.5818
1655850943.4107168,+06.612,+00.271,+0.5675,+0.5826
1655850943.933139,+06.094,-000.35,+0.5687,+0.5841
1655850944.4528933,+05.066,-000.63,+0.5712,+0.5848
1655850944.9859931,+04.561,-001.14,+0.5724,+0.5860
1655850945.5236738,+03.520,-001.38,+0.5749,+0.5866
1655850946.0749335,+02.988,-001.62,+0.5761,+0.5877
1655850946.635724,+01.931,-002.05,+0.5787,+0.5882
1655850947.2488296,+01.387,-002.46,+0.5800,+0.5891
1655850947.8789408,+00.308,-002.65,+0.5825,+0.5896
1655850948.4390137,-000.22,-003.06,+0.5851,+0.5906
1655850949.0532732,-001.32,-003.27,+0.5864,+0.5911
1655850949.6022456,-001.89,-003.67,+0.5891,+0.5920
1655850950.12303,-003.01,-003.87,+0.5905,+0.5925
1655850950.6417582,-003.56,-004.27,+0.5918,+0.5935
1655850951.1615937,-004.69,-004.48,+0.5945,+0.5940
1655850951.6817763,-005.28,-004.68,+0.5959,+0.5945
1655850952.2216861,-006.44,-005.10,+0.5987,+0.5955
1655850952.8073673,-007.01,-005.53,+0.6000,+0.5965
1655850953.5105891,-008.18,-005.75,+0.6028,+0.5970
1655850954.066679,-008.79,-006.19,+0.6043,+0.5981
1655850954.6259103,-009.98,-006.40,+0.6071,+0.5986
1655850955.146961,-010.57,-006.86,+0.6085,+0.5997
1655850955.6694703,-011.61,-007.05,+0.6110,+0.6001
1655850956.187256,-012.25,-007.07,+0.6125,+0.6002
1655850956.7091339,-012.90,-007.29,+0.6140,+0.6007
1655850957.2639794,-014.10,-007.45,+0.6169,+0.6011
1655850957.8072953,-014.73,-007.87,+0.6199,+0.6021
1655850958.4062364,-015.95,-008.10,+0.6213,+0.6026
1655850958.9271967,-016.58,-008.60,+0.6228,+0.6038
1655850959.4493968,-017.80,-008.85,+0.6257,+0.6044
1655850959.9719026,-018.40,-009.12,+0.6271,+0.6051
1655850960.4900827,-019.01,-009.65,+0.6300,+0.6063
1655850961.0320191,-020.23,-009.91,+0.6315,+0.6069
1655850961.6007981,-020.82,-010.46,+0.6344,+0.6083
1655850962.1499283,-022.03,-010.75,+0.6358,+0.6089
1655850962.6798475,-022.65,-011.31,+0.6372,+0.6103
1655850963.2019775,-023.86,-011.59,+0.6401,+0.6109
1655850963.7259595,-024.45,-011.89,+0.6415,+0.6116
1655850964.2645977,-025.66,-012.46,+0.6444,+0.6130
1655850964.7952368,-026.25,-012.76,+0.6457,+0.6137
1655850965.321595,-026.86,-013.36,+0.6472,+0.6151
1655850965.8658628,-028.06,-013.65,+0.6500,+0.6158
1655850966.5159924,-029.24,-014.26,+0.6528,+0.6173
1655850967.0855188,-029.82,-014.87,+0.6542,+0.6187
1655850967.6813374,-031.00,-015.19,+0.6570,+0.6195
1655850968.2826433,-031.60,-015.81,+0.6584,+0.6210
1655850968.800259,-032.76,-016.12,+0.6611,+0.6217
1655850969.3211446,-033.32,-016.44,+0.6625,+0.6225
1655850969.8420634,-033.91,-017.07,+0.6639,+0.6240
1655850970.3826299,-035.05,-017.38,+0.6666,+0.6247
1655850970.932861,-035.61,-018.02,+0.6679,+0.6262
1655850971.490115,-036.73,-018.36,+0.6705,+0.6270
1655850972.1019247,-037.30,-019.00,+0.6732,+0.6286
1655850972.7271228,-038.41,-019.32,+0.6745,+0.6301
1655850973.309463,-039.51,-019.97,+0.6771,+0.6309
1655850973.8266869,-040.05,-020.31,+0.6784,+0.6317
1655850974.3479373,-040.61,-020.97,+0.6797,+0.6332
1655850974.8663487,-041.69,-021.28,+0.6822,+0.6340
1655850975.3896396,-042.21,-021.94,+0.6834,+0.6355
1655850975.9362626,-043.27,-022.27,+0.6859,+0.6363
1655850976.5045707,-043.81,-022.93,+0.6872,+0.6379
1655850977.1298509,-044.85,-023.25,+0.6896,+0.6387
1655850977.7707672,-045.88,-023.91,+0.6920,+0.6402
1655850978.3899794,-046.38,-024.56,+0.6932,+0.6418
1655850978.9396594,-047.39,-024.90,+0.6956,+0.6426
1655850979.5707324,-047.90,-025.55,+0.6979,+0.6441
1655850980.1724904,-048.89,-025.87,+0.6991,+0.6449
1655850980.7036264,-049.37,-026.52,+0.7002,+0.6464
1655850981.2212913,-050.35,-026.85,+0.7025,+0.6472
1655850981.7436879,-050.84,-027.17,+0.7037,+0.6479
1655850982.2663183,-051.31,-027.82,+0.7059,+0.6495
1655850982.8077884,-052.26,-028.15,+0.7070,+0.6502
1655850983.338482,-052.74,-028.79,+0.7092,+0.6517
1655850983.9350953,-053.67,-029.10,+0.7103,+0.6525
1655850984.5187628,-054.60,-029.74,+0.7125,+0.6540
1655850985.1143923,-055.05,-030.06,+0.7135,+0.6548
1655850985.6967733,-055.95,-030.69,+0.7156,+0.6563
1655850986.21637,-056.41,-031.00,+0.7167,+0.6570
1655850986.7327368,-056.85,-031.63,+0.7177,+0.6585
1655850987.2514188,-057.73,-031.95,+0.7198,+0.6592
1655850987.7712061,-058.18,-032.26,+0.7208,+0.6607
1655850988.2930188,-059.05,-032.88,+0.7228,+0.6614
1655850988.877957,-059.46,-033.20,+0.7238,+0.6629
1655850989.4637358,-060.31,-033.81,+0.7258,+0.6636
1655850990.0750935,-060.74,-034.43,+0.7268,+0.6651
1655850990.5951805,-061.57,-034.73,+0.7287,+0.6658
1655850991.1127505,-061.97,-035.04,+0.7296,+0.6665
1655850991.634365,-062.39,-035.64,+0.7306,+0.6680
1655850992.1565228,-063.20,-035.94,+0.7325,+0.6687
1655850992.6784542,-063.59,-036.54,+0.7334,+0.6701
1655850993.2434483,-064.38,-036.84,+0.7352,+0.6708
1655850993.8558547,-064.76,-037.42,+0.7361,+0.6722
1655850994.41967,-065.54,-037.73,+0.7379,+0.6729
1655850994.9420605,-065.93,-038.31,+0.7388,+0.6743
1655850995.4632998,-066.69,-038.60,+0.7406,+0.6750
1655850995.9877706,-067.05,-038.90,+0.7415,+0.6757
1655850996.5218039,-067.44,-039.49,+0.7432,+0.6770
1655850997.0625286,-068.17,-039.77,+0.7441,+0.6777
1655850997.615085,-068.53,-040.35,+0.7449,+0.6790
1655850998.196069,-069.26,-040.64,+0.7466,+0.6797
1655850998.7506945,-069.63,-041.21,+0.7474,+0.6811
1655850999.272516,-070.34,-041.49,+0.7491,+0.6817
1655850999.8018613,-070.69,-042.05,+0.7499,+0.6830
1655851000.3317003,-071.39,-042.34,+0.7515,+0.6837
1655851000.8685048,-071.74,-042.61,+0.7523,+0.6850
1655851001.477151,-072.42,-043.16,+0.7539,+0.6857
1655851002.1051228,-072.75,-043.71,+0.7546,+0.6869
1655851002.6879086,-073.42,-043.99,+0.7561,+0.6882
1655851003.351776,-074.08,-044.53,+0.7577,+0.6889
1655851003.9393275,-074.43,-045.08,+0.7585,+0.6901
1655851004.5446317,-075.06,-045.33,+0.7599,+0.6907
1655851005.085265,-075.37,-045.84,+0.7606,+0.6919
1655851005.606377,-076.00,-046.09,+0.7621,+0.6925
1655851006.1408997,-076.31,-046.33,+0.7628,+0.6931
1655851006.6886244,-076.93,-046.82,+0.7642,+0.6942
1655851007.2294838,-077.25,-047.05,+0.7650,+0.6948
1655851007.7667913,-077.53,-047.53,+0.7663,+0.6959
1655851008.316365,-078.14,-047.77,+0.7670,+0.6965
1655851008.8827863,-078.44,-048.23,+0.7677,+0.6976
1655851009.404811,-079.02,-048.46,+0.7691,+0.6981
1655851009.928375,-079.31,-048.92,+0.7697,+0.6992
1655851010.4518595,-079.88,-049.15,+0.7710,+0.6997
1655851010.9912765,-080.17,-049.38,+0.7717,+0.7008
1655851011.5847783,-080.73,-049.83,+0.7730,+0.7013
1655851012.1871169,-081.00,-050.28,+0.7736,+0.7024
1655851012.7591047,-081.54,-050.51,+0.7749,+0.7029
1655851013.3070433,-081.82,-050.95,+0.7755,+0.7039
1655851013.9044158,-082.36,-051.17,+0.7767,+0.7044
1655851014.4283237,-082.61,-051.63,+0.7773,+0.7055
1655851014.9477632,-083.14,-051.87,+0.7785,+0.7061
1655851015.4723275,-083.40,-052.10,+0.7791,+0.7066
1655851015.996625,-083.66,-052.55,+0.7797,+0.7077
1655851016.5134668,-084.17,-052.78,+0.7809,+0.7082
1655851017.075368,-084.43,-053.24,+0.7815,+0.7093
1655851017.7201138,-084.93,-053.46,+0.7826,+0.7098
1655851018.2797804,-085.43,-053.91,+0.7838,+0.7109
1655851018.9105864,-085.67,-054.15,+0.7843,+0.7114
1655851019.4324625,-086.15,-054.59,+0.7854,+0.7124
1655851019.9546628,-086.38,-054.80,+0.7859,+0.7129
1655851020.4772353,-086.63,-055.24,+0.7865,+0.7140
1655851020.9967382,-087.10,-055.47,+0.7876,+0.7145
1655851021.5376983,-087.32,-055.67,+0.7881,+0.7155
1655851022.073515,-087.79,-056.10,+0.7892,+0.7160
1655851022.6218276,-088.02,-056.31,+0.7897,+0.7164
1655851023.2070084,-088.47,-056.73,+0.7907,+0.7174
1655851023.730063,-088.69,-056.94,+0.7912,+0.7179
1655851024.2499707,-088.91,-057.35,+0.7917,+0.7189
1655851024.7725637,-089.35,-057.55,+0.7927,+0.7193
1655851025.2913477,-089.56,-057.76,+0.7932,+0.7203
1655851025.8327482,-089.99,-058.16,+0.7942,+0.7208
1655851026.382587,-090.21,-058.36,+0.7947,+0.7212
1655851026.9341185,-090.63,-058.75,+0.7956,+0.7221
1655851027.4566019,-090.83,-058.95,+0.7961,+0.7226
1655851027.9879894,-091.04,-059.34,+0.7966,+0.7235
1655851028.5201604,-091.45,-059.52,+0.7975,+0.7239
1655851029.0481794,-091.65,-059.71,+0.7980,+0.7248
1655851029.5826979,-092.05,-060.09,+0.7989,+0.7252
1655851030.1345325,-092.25,-060.27,+0.7993,+0.7261
1655851030.7412214,-092.64,-060.64,+0.8002,+0.7265
1655851031.3110876,-092.83,-060.83,+0.8007,+0.7274
1655851031.879869,-093.21,-061.19,+0.8015,+0.7278
1655851032.3992934,-093.41,-061.37,+0.8020,+0.7282
1655851032.9225502,-093.59,-061.72,+0.8024,+0.7290
1655851033.4700036,-093.96,-061.90,+0.8032,+0.7294
1655851034.0117452,-094.15,-062.25,+0.8037,+0.7303
1655851034.5423012,-094.52,-062.42,+0.8045,+0.7307
1655851035.136584,-094.70,-062.75,+0.8053,+0.7314
1655851035.7019062,-095.06,-062.92,+0.8057,+0.7318
1655851036.2892714,-095.24,-063.26,+0.8061,+0.7326
1655851036.8087332,-095.59,-063.42,+0.8069,+0.7330
1655851037.3268623,-095.76,-063.74,+0.8073,+0.7337
1655851037.8509696,-096.10,-063.91,+0.8081,+0.7341
1655851038.3988585,-096.28,-064.07,+0.8085,+0.7345
1655851038.9476726,-096.62,-064.39,+0.8092,+0.7352
1655851039.5416768,-096.78,-064.54,+0.8096,+0.7360
1655851040.141681,-097.11,-064.86,+0.8104,+0.7363
1655851040.763368,-097.27,-065.17,+0.8107,+0.7371
1655851041.340021,-097.60,-065.32,+0.8115,+0.7374
1655851041.8925135,-097.76,-065.63,+0.8118,+0.7381
1655851042.4172816,-098.07,-065.77,+0.8125,+0.7385
1655851042.937098,-098.23,-065.93,+0.8129,+0.7392
1655851043.4572954,-098.54,-066.22,+0.8136,+0.7395
1655851043.9787166,-098.70,-066.37,+0.8140,+0.7398
1655851044.515713,-098.84,-066.66,+0.8143,+0.7405
1655851045.091873,-099.15,-066.80,+0.8150,+0.7409
1655851045.690004,-099.44,-067.09,+0.8157,+0.7415
1655851046.295569,-099.59,-067.23,+0.8160,+0.7419
1655851046.8606482,-099.89,-067.51,+0.8167,+0.7425
1655851047.389379,-100.03,-067.65,+0.8170,+0.7428
1655851047.9111102,-100.17,-067.93,+0.8173,+0.7435
1655851048.4322157,-100.46,-068.07,+0.8180,+0.7438
1655851048.9555583,-100.60,-068.21,+0.8183,+0.7444
1655851049.4773028,-100.88,-068.49,+0.8189,+0.7448
1655851050.0414987,-101.02,-068.62,+0.8192,+0.7454
1655851050.6387439,-101.29,-068.89,+0.8198,+0.7457
1655851051.2645218,-101.43,-069.16,+0.8201,+0.7463
1655851051.8186116,-101.69,-069.29,+0.8208,+0.7466
1655851052.3410258,-101.82,-069.43,+0.8210,+0.7472
1655851052.8594892,-102.08,-069.69,+0.8216,+0.7475
1655851053.3830073,-102.22,-069.82,+0.8219,+0.7478
1655851053.9144874,-102.34,-070.07,+0.8222,+0.7484
1655851054.4833002,-102.60,-070.20,+0.8228,+0.7487
1655851055.0410204,-102.72,-070.45,+0.8234,+0.7493
1655851055.620573,-102.97,-070.57,+0.8236,+0.7496
1655851056.2452874,-103.22,-070.82,+0.8242,+0.7502
1655851056.7804718,-103.34,-070.95,+0.8245,+0.7505
1655851057.3017845,-103.47,-071.19,+0.8248,+0.7510
